,评论ID,评论内容,用户情绪
2737,27774,课程很好，只是希望进入oo部分能更早点儿。前面的部分有C基础简单带过就好吧。谢谢你。,0.0
2738,27780,第一次体验感觉还不错,1.0
2739,27783,是不是系统有问题啊，为什么保存两个c程序之后，其他保存的程序都无法运行，总显示找不到文件或目录？？？？？,1.0
2740,27786,666,1.0
2741,27789,git-3,1.0
2742,27792,可以的讲的较细致,1.0
2743,27795,复习git-3,1.0
2744,27804,so good,1.0
2745,27807,试试,1.0
2746,27810,总得说还行，但是还需要多家联系,1.0
2747,27813,不错，勾起了我对linux的兴趣,1.0
2748,27822,很棒，就是最后出来的结果和教程中显示不太一样，还需要再调一调,0.0
2749,27828,不错的体验！,1.0
2750,27834,挺不错的，随时随地都可以学习！,1.0
2751,27837,设计模式学起来有些吃力，不大理解为什么需要这个模式,0.0
2752,27840,very good,1.0
2753,27843,教程很给力。,1.0
2754,27849,还不错的平台。,1.0
2755,27852,不错!,1.0
2756,27858,不错,1.0
2757,27861,从零开始，坚持,1.0
2758,27864,还是很不错的，比自己单独的看理论知识要好很多很多。,1.0
2759,27867,反应有点慢,0.0
2760,27870,已完成,1.0
2761,27876,这个还可以！！！,1.0
2762,27885,吃饭去了,1.0
2763,27909,好爽啊，做实验,1.0
2764,27912,注册功能很不友好，验证码输错了页面直接把信息清空了。。。全部要重新输入,0.0
2765,27915,好爽，做实验真爽,1.0
2766,27918,实验真好，啦啦啦啦,1.0
2767,27921,我是新手还不晓得怎样使用，请问有没有使用的教程可以借鉴的,0.0
2768,27924,课程不错，对于初学Python的童鞋，讲解的很透彻也很实用,1.0
2769,27927,多练 多思考,1.0
2770,27933,每一课都是一样的，没有加深记忆的问题吗？,0.0
2771,27945,感觉很好,1.0
2772,27951,docker与LVS配置实战还是很有用的 见识了docker的功能 另外arp_announce写错成了arp_annouce可以更正一下 谢谢,1.0
2773,27957,很好 慢慢学习,1.0
2774,27960,课程非常好，引导的好,1.0
2775,27963,不知道怎么弄,0.0
2776,27966,没有想到如此菜鸟的一个程序，都爆了，我离我的大神还有多远呀,0.0
2777,27972,我会做只是没有提交而已,0.0
2778,27975,很不错，让我有兴趣学习更多的东西,0.0
2779,27978,"段誉\t2041\n萧峰\t1446 + 乔峰\t893 =  2339,\n所以最多的人是乔峰.",1.0
2780,27984,刚开始学，好奇,1.0
2781,27990,这个实验比较简单，想了解一下实验楼的运作方式,0.0
2782,27993,这个的实验主要是看文档,0.0
2783,27996,启动apache开始有点问题  没sudo,0.0
2784,28002,我写的是啥啊,0.0
2785,28008,收获颇丰,1.0
2786,28014,还是没有看太懂呀。,0.0
2787,28017,好！,1.0
2788,28023,不错不错,1.0
2789,28026,初来乍到，请多关照,1.0
2790,28029,interesting,1.0
2791,28032,finshed,1.0
2792,28035,实验楼入门基础课-1,1.0
2793,28038,第一次使用实验楼，真的很不错,1.0
2794,28041,很有意思，又巩固复习了html和css,0.0
2795,28044,ctrl+c 可以强制停止当前程序,1.0
2796,28047,继续咯，千里之行始于足下,1.0
2797,28050,不太懂的样子,1.0
2798,28053,第一次接触linux，加油,1.0
2799,28059,不错，不过不知道是用什么编程语言,0.0
2800,28068,linux操作不太扎实，指令部分弄了好久的时间,0.0
2801,28071,跟着实验一步步做出来了，如果命令行／代码说明可以更详细些就好了～,0.0
2802,28074,怎么只能识别出1,0.0
2803,28077,为自己加油！,1.0
2804,28080,英语零基础，什么都看不懂，心情好累,0.0
2805,28083,复习一下，，人老了记性不好。,0.0
2806,28092,非会员不能联网。。。。。。。。。。。。。,0.0
2807,28098,基本的了解了python,1.0
2808,28101,66666,1.0
2809,28104,nonoooo,1.0
2810,28107,边学边做，真不错,1.0
2811,28110,真是个有趣的东西,1.0
2812,28113,nonononono,1.0
2813,28116,挺好的学习平台，继续。。,1.0
2814,28119,无,1.0
2815,28122,不错不错 很适合初学者 点赞,1.0
2816,28125,我牛逼！,1.0
2817,28131,还有10讲,1.0
2818,28134,操作有点多啊，慢慢记~,0.0
2819,28137,试试怎样使用，还没有进入真正的学习。,0.0
2820,28140,Hello ShiYanLou!,1.0
2821,28143,改不出错误,1.0
2822,28146,so easy,1.0
2823,28149,根本没成功，哭叽叽,0.0
2824,28152,试验中我了解了Linux 系统的独特之处，学到了Linux命令行的知识。,0.0
2825,28155,不错，就是对git的使用还不太理解,0.0
2826,28158,不对，没有在屏幕上显示HELLO SHIYANSHI,0.0
2827,28161,加油咯，今天网有点糟糕，坚持坚持,0.0
2828,28164,每天一小步，实现一大步,1.0
2829,28167,哈哈哈，只想加油,1.0
2830,28170,有点难啊，真的有意义吗？,0.0
2831,28173,LOL,1.0
2832,28176,复习linux-2,1.0
2833,28179,非常有用,1.0
2834,28185,不错，linux快忘完了，就当复习了,1.0
2835,28188,哈哈加油咯,1.0
2836,28191,有问题，实验无法进行,0.0
2837,28194,great,1.0
2838,28200,nice ....很棒的教程,1.0
2839,28209,嗯，很简单,1.0
2840,28215,不太熟悉Linux环境的操作.....,1.0
2841,28218,好的,1.0
2842,28221,操作流畅，简单易用，但本人对vim不熟悉。,0.0
2843,28227,nice....,1.0
2844,28236,好难。完全不会做。哭。。,0.0
2845,28239,比想象中体验好很多 多谢提供这样的环境,0.0
2846,28242,不错,1.0
2847,28248,good,1.0
2848,28251,神出鬼没,1.0
2849,28263,很好,1.0
2850,28266,反应太慢了，等好长时间！！！,1.0
2851,28269,学习一些概念知识，还在努力中,0.0
2852,28272,实验设计不错,1.0
2853,28275,good,1.0
2854,28278,没时间看啊，状态也不好,0.0
2855,28281,赞,1.0
2856,28284,好的,1.0
2857,28287,可以啊，以前不知道现在可以好好学了,0.0
2858,28290,不是会员好坑啊，上不了外网,0.0
2859,28293,好的,1.0
2860,28296,很有意思,1.0
2861,28299,思路很清晰，也很全面,1.0
2862,28302,基本了解了操作。。。。后续需要再深入学习一下,0.0
2863,28305,复习linux-3,1.0
2864,28308,it is very good,0.0
2865,28311,加油咯，我还能说什么呢,0.0
2866,28314,比现在学的C语言方便太多...,1.0
2867,28350,还不错，挺方便,1.0
2868,28353,很有意思,1.0
2869,28356,感觉不错,1.0
2870,28362,复习linux-3,1.0
2871,28365,还没学习完。。。。,0.0
2872,28368,没VIP就是扯,0.0
2873,28371,这个教程非常好,1.0
2874,28380,easy,1.0
2875,28383,复习linux-3,1.0
2876,28386,还是不会》》》》,1.0
2877,28389,复习linux-3,1.0
2878,28392,vimtutor很有用的,1.0
2879,28410,加油！！！,1.0
2880,28422,实验室的这个虚拟机 很棒,1.0
2881,28431,谢谢,1.0
2882,28437,感觉真是好极了,1.0
2883,28443,还没学完~~,1.0
2884,28446,这节貌似没有实验吧，希望实验楼的相关负责人员能把有实验和没有实验的小节给分开。,0.0
2885,28449,haode,1.0
2886,28452,挺好玩的,1.0
2887,28458,虽然在本科学习阶段也有接触linux，但老师完全照本宣科，没有边实验边学来得有趣和印象深刻，果然这个还是很好的，哈哈,0.0
2888,28461,初步学习了JavaScript基础（新版）,1.0
2889,28464,haode,1.0
2890,28467,jixujiayou,1.0
2891,28470,复习linux-4,1.0
2892,28473,好的,1.0
2893,28476,不错不错 继续学习~,1.0
2894,28482,vim 编辑器 的使用 还是 不熟练，恩，有点难。。,0.0
2895,28491,不会~~,1.0
2896,28503,没有,0.0
2897,28506,vim 基本功能,1.0
2898,28509,实验体验非常棒，就是实验报告不想写了,0.0
2899,28512,俺的进度有点慢，，，，，，,0.0
2900,28521,好的,1.0
2901,28527,好的,1.0
2902,28536,linux-5,1.0
2903,28539,很好很友善的入门引导，不过我早就会了哈哈哈哈,1.0
2904,28542,环境不是很好，主要是按退格键，老是会弹出去，这一点比较烦，其它的都还好,0.0
2905,28548,不错 跟着做 进步很快,1.0
2906,28557,第一次体验，感觉很棒。,1.0
2907,28563,o,1.0
2908,28569,终于第一次完整的过了一遍文件目录和基本操作,0.0
2909,28575,还不错,1.0
2910,28578,还不错,1.0
2911,28581,还不错,1.0
2912,28584,还学到了一个菜单 黑客帝国,1.0
2913,28587,不错,1.0
2914,28590,对vi的认识又更进一步，实验楼的教学模式和实验模式更是好的无话可说。希望工程师们工作顺利，身体健康。,1.0
2915,28593,可以适当做一些分析,1.0
2916,28596,用到一半掉线了,0.0
2917,28599,很好  很强大,1.0
2918,28602,原理的讲解部分还是适合有基础的人，但有一定基础的人这些实验都能做吧。我是直接下载了作者的源码看结果的,1.0
2919,28605,docker实验环境，用户体验还是比较好的,1.0
2920,28620,linux-6 打包压缩与解压文件,1.0
2921,28623,还不错，对chan有所认识了,1.0
2922,28626,讲的很细，可以作为python处理图像的教程来学习，用皮肤统计来识别情色算法有待提高,1.0
2923,28629,好的,1.0
2924,28632,好累啊,1.0
2925,28644,这个平台非常不错，能有root权限就好了！,1.0
2926,28647,复习linux-6 文件打包压缩与解压,1.0
2927,28650,没有/etc/sysconfig/network-scripts/，是因为这个虚拟设备没有么，还是我操作不当，大神指点,1.0
2928,28659,感觉实验楼还不错，以后常来学习,1.0
2929,28662,感觉讲的很少，应该面向对有html基础的人吧。,0.0
2930,28668,感谢试验楼给我打开了一个大门，虽然现在社会上有很多人抱怨，阶级是存在的，人是无法打破自身阶级的。但实际上，我真的见到了很多乐意分享知识，并且致力于打破知识壁垒的一些人，包括实验楼为我们提供的实验和学习的环境，尤其是里面的学习路径，真的让我感觉豁然开朗。感谢你们。也感谢上帝在为我关上一扇窗的时候，又让我看见了曙光。,1.0
2931,28671,不合适,0.0
2932,28674,PYTHON还不太懂,0.0
2933,28677,环境不能用,0.0
2934,28683,有些内容不是很详细,0.0
2935,28686,还不错,1.0
2936,28689,很好,1.0
2937,28695,还不错，都是很基础的东西 很容易上手。,1.0
2938,28698,好,1.0
2939,28701,实践与理论的完美结合，在操作中学习，高效的学习方式。赞一个！,0.0
2940,28704,很不错  以后会常来,1.0
2941,28707,还挺简单的,1.0
2942,28713,体验了一个小实验，很不错的说。,0.0
2943,28716,实验楼做的真不错,1.0
2944,28719,不错 初次不太习惯,1.0
2945,28722,Linux之火，哈哈哈哈哈。,1.0
2946,28725,好的,1.0
2947,28728,...,1.0
2948,28734,实验非常好，我采用makefile将自己的代码用模块化的方式组织起来，虽然写makefile的过程不是很顺利，但是很好的把功能折腾出来了。,1.0
2949,28737,继续努力! 好的!,1.0
2950,28740,简单的linux下mysql的一些配置，跟windows有些差别。,0.0
2951,28743,继续努力了按照，路线，相信自己。,0.0
2952,28746,感觉不太会，刚刚入门都还不算,1.0
2953,28749,很好,1.0
2954,28752,好的,1.0
2955,28758,还是很不错了.,1.0
2956,28764,暂时没时间，等我有空些。。嘿嘿嘿~~~,1.0
2957,28767,通俗易懂啊喵~,1.0
2958,28770,加油,1.0
2959,28773,Heloo World 是一个有故事的单词？词组？人？whatever...,0.0
2960,28785,课程循序渐进，利用例子反复练习，有利于强化记忆，非常好！！！,1.0
2961,28788,一直想学习编程，终于找到很良心又好用的地方啦,1.0
2962,28791,结合视频课程就更好,0.0
2963,28794,插件更新很快，有些异常，要细心处理！,1.0
2964,28797,开开心！第一个大程序~,1.0
2965,28806,好网站，不错哟,1.0
2966,28809,好的,1.0
2967,28812,第一节课看看系统就好,1.0
2968,28815,好的,1.0
2969,28818,好的,1.0
2970,28821,feel really good! This is my first time coding online!,0.0
2971,28824,提供这样的学习平台不错，加油,1.0
2972,28827,挺好玩,1.0
2973,28830,very entry level tutorial,0.0
2974,28833,child_process用于创建子进程。这一个网站 挺好的,1.0
2975,28836,第一次听说实验楼，第一次来实验楼，第一次参加实验，感觉挺好，正在熟悉和摸索中，已经向朋友们推荐实验楼。谢谢，实验楼。,1.0
2976,28839,这个课好棒,1.0
2977,28842,边学边练,1.0
2978,28845,"学习学习再学习,",1.0
2979,28848,好的,1.0
2980,28851,好的,1.0
2981,28854,好的,1.0
2982,28857,有点不会操作,0.0
2983,28860,很有收获！,1.0
2984,28875,确实挺有用的，需要多加练习。,0.0
2985,28881,我会再接再厉。,1.0
2986,28884,刚开始，诸多疑惑，仍须努力。,1.0
2987,28887,O(∩_∩)O谢谢,1.0
2988,28890,加油,1.0
2989,28896,bucuo,1.0
2990,28902,感觉很难。。看的头晕了。。,0.0
2991,28905,第一个程序Hello World！,1.0
2992,28908,什么toilet和figlet的无法正常安装,0.0
2993,28914,实验楼的模式很有趣，避免了初学者搭建环境的痛苦，可以直接进入学习环节，点个赞！,1.0
2994,28917,66的,1.0
2995,28926,这个网站很赞~~~,1.0
2996,28932,very good,1.0
2997,28935,我最近想了一个办法，在平板上看内容，在电脑上操作，不然操作界面太小，实验报告太窄，各种不舒服,0.0
2998,28938,还是一头雾水，但是我敢按键盘了  ！呵呵！,0.0
2999,28950,好累,1.0
3000,28953,只支持在linux环境下啊,1.0
3001,28956,非常详细。,1.0
3002,28959,不知道为啥运行不了,0.0
3003,28962,还行,1.0
3004,28965,Good,1.0
3005,28968,很好很详细,1.0
3006,28971,deep dark fancy,0.0
3007,28977,学到了很多,0.0
3008,28980,有些难度,0.0
3009,28983,不错的实验楼,1.0
3010,28986,虚拟桌面环境，不错,1.0
3011,28989,还可以，复习了一遍,1.0
3012,29001,生硬无趣,1.0
3013,29004,"实验楼,不错,是一个方便程序员学习的好网站,因为只是一个菜鸟,所以需要多加练习.实验楼加油",1.0
3014,29007,没有自己的环境好用,0.0
3015,29010,很好懂了不少,1.0
3016,29013,我觉得，挺好的。,1.0
3017,29016,这个实验环境体验很不错，真实可靠,1.0
3018,29019,很好,1.0
3019,29022,不错，不用自己装linux系统了,1.0
3020,29025,快速上手,1.0
3021,29028,手册说要使用python3的scapy3k，无奈拿到个机子默认是python2.7的，小白表示不会切换版本。最后import的模块的时候显示出错。,0.0
3022,29034,基本学习了什么是面向对象,0.0
3023,29037,加油了啦,1.0
3024,29049,简明的介绍。,1.0
3025,29052,It's amazing!,1.0
3026,29055,复习了下装饰器,0.0
3027,29061,实验挺棒,1.0
3028,29067,再接再厉,1.0
3029,29073,我错了。。。重来！Fightng!,1.0
3030,29076,在线实验有点卡,0.0
3031,29079,好的,1.0
3032,29082,不管怎样这次对了!,1.0
3033,29085,好的,1.0
3034,29088,很不错,1.0
3035,29100,代码出错率太高,1.0
3036,29103,嘿嘿，不错，如果再讲得细点就更好了,0.0
3037,29118,努力中，优化编程方法和内容。,0.0
3038,29121,有收获,0.0
3039,29124,cmatrix,1.0
3040,29127,真的很棒,1.0
3041,29130,这个实验很棒，良心实验，讲解清晰，代码完整，跟着操作很可以，就是基础差的话，理解起来有点吃力，相关资源给的也很清晰。给99分，剩下一分以666的形式给你。 良心实验。,1.0
3042,29136,好的,1.0
3043,29139,一下午精神还算集中，实验中的例子覆盖的不错！,1.0
3044,29142,好的,1.0
3045,29145,linux-7  文件系统操作与磁盘管理,0.0
